id	score
UAFFF47	0.98845613
U60414E	0.3096812
UAAD26E	0.99825615
UC0C2E9	0.61240155
U8D71E5	0.99614704
U962362	0.61579925
U94F928	0.6387924
U9288ED	0.0899374
U5474EF	0.6590803
U84F679	0.5360742
U652599	0.9729134
U54CBAF	0.67344856
UB1395E	0.24246149
UAE53F4	0.08923259
UCF598A	0.8455275
U6A4C3C	0.9884979
U632E14	0.21286501
U5C4444	0.18191452
U4B6170	0.06903071
U7926DC	0.7518308
U57802B	0.79765034
U885D40	0.9990722
UAFAD1A	0.7425376
U56D0C7	0.66653836
U60E8FC	0.15553293
U526B29	0.3249821
U9B6591	0.4653585
U54C0D2	0.8402759
U5E4168	0.7859389
UC7A327	0.7186923
U7EC802	0.16182224
UAB8111	0.19764793
U992F20	0.45761403
UB1D3AB	0.96292967
U63F179	0.9713272
UA7C7BB	0.9595531
UA44CA4	0.35178107
U731061	0.99878544
U7AE79B	0.59278315
U61D05D	0.11347761
U7016F8	0.8003895
UA270F1	0.33697245
UAC3636	0.5747315
U4FD00B	0.49505785
UA24FEE	0.7177361
U913ED8	0.37321815
UB1C1F1	0.6634664
UA25A68	0.8225891
U610DCD	0.59405315
U68AD29	0.8665506
U8B0D2D	0.35327518
UB90FC8	0.07941386
U8480C9	0.8091587
UB8E3B3	0.97004884
U63CB01	0.6551604
U8D850E	0.9988116
U8B9BF9	0.97849977
U7B0695	0.80317724
UAA5AA8	0.7348276
UB55386	0.41417992
U5ADCD6	0.30878013
U5E64DE	0.98767394
UA1A9AC	0.9664062
U642B15	0.9794702
UA93AF0	0.62618554
U52ADE6	0.9275528
U77B2E7	0.6104361
UB72601	0.8499178
U4EFBAD	0.82991725
UA773CE	0.36238602
UAE9068	0.5419684
U71A8FC	0.94850785
U82348C	0.9960228
U833568	0.6349499
UB42205	0.7977394
U5F4508	0.0760635
U6C0F05	0.5118339
U73A76D	0.6808147
U8ADCFF	0.2775222
UCFDE5B	0.6324913
U7F7CD4	0.45139852
U7B4298	0.81767756
U4E31E8	0.3872987
U7BD35C	0.5503018
U8DDE75	0.6878916
U75547A	0.83037263
U5D996F	0.27252576
UBB2AE7	0.28881577
U67FB1C	0.5381212
UB64C4E	0.17066145
U73CA07	0.53681064
U85CB3C	0.5349963
UCBFA61	0.24412952
U923527	0.4329892
UC2266E	0.05148848
U5A6C5F	0.39947876
U9AA215	0.25620693
U6A3D5D	0.57982165
U5AB8C2	0.37652513
UBCF779	0.5358922
U776690	0.9680893
U5A32EA	0.8378111
U6EEDE4	0.09899674
U9E81E0	0.45097113
U9FD37D	0.3734338
UAD89E1	0.6993942
U95BC14	0.55743694
U81FAD8	0.20200653
U6FA259	0.5613888
U7EEEB8	0.20928243
U55DB05	0.40866882
U61F930	0.19746073
U6627ED	0.44499218
UA40130	0.6347439
U79DAA0	0.7532753
U8580E2	0.5445794
U6ED16C	0.7771099
U936AFF	0.62760794
U74A43E	0.28305146
U91D677	0.44020236
UB508C1	0.22427782
U8AA450	0.8965121
UA6F896	0.17402819
U50FBF5	0.32563636
U74C82A	0.8763628
U809033	0.4832662
U607877	0.99327093
U8BF90C	0.43519327
UB1548D	0.4118444
U6B6FA7	0.6718274
UB0D12E	0.24491437
UC502C7	0.46859637
U9A16AA	0.23651572
U9D9B85	0.46161163
U6B513B	0.32082665
U6A11F5	0.8750731
UA852AB	0.53941965
UCDC18E	0.7461994
U9F5687	0.12436296
U9D2F3E	0.5904648
UAA814A	0.79687
U8C393C	0.5813269
U5BD3D0	0.767221
U7C6A11	0.73542464
U702F16	0.37746206
UBA9282	0.6203264
U72BCB1	0.15304966
UC39E92	0.14636305
U7EEA5E	0.75152826
U885935	0.5699433
U53381D	0.4627285
U7AF9FE	0.4743811
U6DF2FD	0.64539105
U85CF90	0.6330945
U7418B1	0.38488045
U9E0E4F	0.22959897
U8683A1	0.30138126
U86FEDD	0.1890067
UA2B7AB	0.023220573
U8D6591	0.36294466
U588056	0.5596104
UCB133E	0.6849336
UB7BF15	0.032703854
U9B86E7	0.5383909
UA2F7A0	0.42506963
U5058E2	0.7342902
U77F202	0.69419783
U6B28EF	0.7842547
UB47E8A	0.3736647
U76E388	0.19593033
U602506	0.56335753
U51EBF7	0.7773003
U8C0153	0.19240125
U6A94A4	0.14320159
UA8A3EE	0.043724034
UA14EB1	0.62552106
U8448E0	0.38835695
U91504E	0.16407031
UB50642	0.27291733
UAAB7B5	0.2768298
U61CDAA	0.014689692
U545273	0.65000033
U6CD07D	0.49446625
UBF2865	0.10400809
UA96F69	0.431095
U6AB0FC	0.3649665
U5B7B19	0.14199726
U94FB01	0.7911527
U73FD75	0.900576
UB6CC96	0.35852712
U6AAF71	0.9775364
U716080	0.6659562
U8786ED	0.39353678
U65787F	0.9985784
U85C9DA	0.9944148
U4CE2FF	0.9990491
U777633	0.72764057
U9CD953	0.692595
U8F49E1	0.6510144
U553A91	0.9993061
UA84A75	0.8293852
U72F805	0.26475307
U7BF31C	0.9990158
U6106CC	0.99785775
U579131	0.9529129
U93BCAF	0.24764735
U4BF4FB	0.35812378
U8B95B8	0.6733582
UAEE54F	0.30231997
U79AE59	0.668062
U4F8897	0.7000965
U9E10E2	0.11302715
U507642	0.8688425
U697817	0.74814975
UB881F6	0.9902062
U82F2E2	0.6154249
U668AD2	0.98106223
U8667D0	0.46930146
UB1FF31	0.48824787
U722204	0.31214073
U78599E	0.41177416
U9C415F	0.049671113
U910201	0.4984546
U57ACB1	0.6128357
U67D99C	0.9994129
U72E9A8	0.6940003
UB15FE6	0.12795544
UAF6142	0.36504072
U7B50E8	0.8693542
U7C05A2	0.69334006
U84D629	0.43058726
U9B926C	0.5335631
U7B86A6	0.18956336
U6891E1	0.292942
U7B4108	0.88163
UBE8677	0.73275197
U94B448	0.5258873
U846339	0.9972318
U6ED700	0.42097038
U72890F	0.99574935
U75D986	0.99950314
U7B71C0	0.99644804
U92B2CD	0.5830707
U94271D	0.9909378
U6901BF	0.96008223
U89D03E	0.26693138
U5CFDE5	0.99333787
U9E4520	0.23423502
U5B6B41	0.5153307
UAEB1AC	0.92888486
UBDAF5F	0.9918475
U5B6F89	0.019267438
U714572	0.7289367
U95F541	0.3518309
U85ACC2	0.68111926
U61F4AC	0.99315876
UA92A6F	0.67584896
U7E92AB	0.529798
U935C9B	0.8996997
U767938	0.9022598
U82CC0C	0.43479204
U5230EE	0.4768564
U720845	0.1095446
U7F4007	0.18209405
U96CAF2	0.6080586
U88DD43	0.99922204
U99C23C	0.99626523
U643A62	0.49151617
U4D5ABD	0.43522072
U92B264	0.23890619
U78C6EE	0.38906804
U84D9EA	0.5019287
U4D3869	0.10271171
U96F3DB	0.7041614
U73A157	0.46178842
U644B7D	0.8358713
U88139F	0.57889694
U92C56E	0.56768894
U644AFA	0.7625768
U6CF921	0.51367176
UAE67C8	0.44405168
UC64817	0.8379987
U6B6046	0.80076844
U50CC47	0.59440625
U92F2DC	0.99962986
U7E3B8B	0.84266806
UB22654	0.6859933
U555BEB	0.4969916
UC8CE56	0.5585518
U78B999	0.9975472
U8EEF90	0.99657923
UB3377D	0.76039684
U738D76	0.8284633
UA8FB11	0.71952146
UB0C419	0.998642
UA33117	0.9879568
UCC9253	0.06411154
U5CA59F	0.9711284
U4B4D1E	0.17380652
U729B73	0.890866
U6EDF50	0.7964126
U77F586	0.50318974
UB43671	0.90684783
U84ED0F	0.9346454
U71611F	0.32587123
U52CFE4	0.72403175
U6A5425	0.8396119
UB8871F	0.99713093
U5573FB	0.8384869
